System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12,0,3002,super,org/apache/xalan/lib/SecuritySupport,0,0,0,9,0,8,9,22,9,73,17,1,9,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$1,0,913,,java/lang/Object,1,1,1,2,0,0,1,7,2,15,4,3,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$2,0,865,,java/lang/Object,1,1,1,2,0,0,1,6,2,14,4,3,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$3,0,945,,java/lang/Object,1,2,2,2,0,0,1,6,3,25,9,3,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$4,0,816,,java/lang/Object,1,2,2,2,0,0,1,6,2,13,6,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$5,0,847,,java/lang/Object,1,2,2,2,0,0,1,6,2,15,6,0,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$6,0,1039,,java/lang/Object,1,3,3,2,0,0,1,7,3,28,12,2,1,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$7,0,804,,java/lang/Object,1,2,2,2,0,0,1,6,2,16,6,0,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/SecuritySupport12$8,0,807,,java/lang/Object,1,2,2,2,0,0,1,6,2,16,6,0,2,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/ConnectionPool,0,671,public abstract interface,java/lang/Object,0,0,0,14,0,0,5,7,14,0,0,0,0,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/ConnectionPoolManager,0,1706,public super,java/lang/Object,0,1,0,6,0,0,1,7,10,55,12,1,3,
xalan,xalan-j_2_7_0,org/apache/xalan/lib/sql/DTMDocument,0,24931,public super,org/apache/xml/dtm/ref/DTMDefaultBaseIterators,0,13,0,96,0,1,2,40,212,2465,613,65,74,
