System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/PrefixLines,0,2272,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,7,0,0,1,9,17,140,47,6,4,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/ReplaceTokens,0,4671,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,9,0,13,0,1,1,14,36,399,137,15,8,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/ReplaceTokens$Token,0,853,public static,java/lang/Object,0,2,0,5,0,0,1,3,5,17,7,0,1,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/StringInputStream,0,1223,public super,java/io/InputStream,0,1,0,6,0,0,1,9,6,38,10,1,3,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/StripJavaComments,0,1323,public final super,org/apache/tools/ant/filters/BaseFilterReader,1,2,0,4,0,0,1,7,18,124,36,11,3,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/StripLineBreaks,0,2095,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,7,0,0,1,9,14,97,35,7,3,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/StripLineComments,0,2840,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,8,0,1,1,10,19,161,54,8,5,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/StripLineComments$Comment,0,706,public static,java/lang/Object,0,1,0,3,0,0,1,3,3,10,4,0,1,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/TabsToSpaces,0,2152,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,4,0,7,0,0,1,10,14,115,39,7,4,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/TailFilter,0,2751,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,7,0,7,0,0,1,14,22,271,87,10,4,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/util/ChainReaderHelper,0,5722,public final super,java/lang/Object,0,7,3,9,1,0,3,28,32,303,89,32,7,
ant,ant-1.5.3.1,org/apache/tools/ant/filters/util/JavaClassHelper,0,2249,public final super,java/lang/Object,0,1,0,3,0,0,0,13,8,85,25,10,4,
ant,ant-1.5.3.1,org/apache/tools/ant/helper/ProjectHelperImpl,0,6612,public super,org/apache/tools/ant/ProjectHelper,0,5,0,9,6,7,8,26,16,276,76,24,12,
ant,ant-1.5.3.1,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,2166,static,org/xml/sax/HandlerBase,0,2,0,5,0,0,5,11,6,69,18,1,6,
ant,ant-1.5.3.1,org/apache/tools/ant/helper/ProjectHelperImpl$DataTypeHandler,0,3637,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,3,0,5,0,0,2,18,7,124,46,2,8,
ant,ant-1.5.3.1,org/apache/tools/ant/helper/ProjectHelperImpl$NestedElementHandler,0,4740,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,5,0,4,0,0,2,23,9,196,79,6,7,
ant,ant-1.5.3.1,org/apache/tools/ant/helper/ProjectHelperImpl$ProjectHandler,0,4594,static,org/apache/tools/ant/helper/ProjectHelperImpl$AbstractHandler,0,0,0,8,0,0,1,15,24,293,90,11,11,
ant,ant-1.5.3.1,org/apache/tools/ant/helper/ProjectHelperImpl$RootHandler,0,3463,static,org/xml/sax/HandlerBase,0,1,0,4,0,0,1,15,9,170,40,12,8,
