System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/PioneeringMission,0,6954,public super,net/sf/freecol/server/ai/mission/Mission,0,6,1,15,1,0,3,24,50,393,112,24,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/ScoutingMission,0,8302,public super,net/sf/freecol/server/ai/mission/Mission,0,7,1,15,2,1,3,29,52,475,123,17,3,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/ScoutingMission$1,0,1503,,java/lang/Object,1,2,1,4,0,0,1,8,5,30,12,2,1,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/TransportMission,0,23472,public super,net/sf/freecol/server/ai/mission/Mission,0,8,1,32,1,0,5,47,208,2204,641,181,19,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/UnitSeekAndDestroyMission,0,8451,public super,net/sf/freecol/server/ai/mission/Mission,0,6,1,14,1,1,3,31,45,406,121,21,4,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/UnitSeekAndDestroyMission$1,0,2246,,java/lang/Object,1,3,2,4,0,0,1,11,10,85,32,5,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/UnitWanderHostileMission,0,5127,public super,net/sf/freecol/server/ai/mission/Mission,0,5,1,8,1,0,2,21,18,179,57,17,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/UnitWanderMission,0,4424,public super,net/sf/freecol/server/ai/mission/Mission,0,5,1,8,1,0,2,21,14,128,35,10,2,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/WishRealizationMission,0,6631,public super,net/sf/freecol/server/ai/mission/Mission,0,6,1,12,1,0,3,27,33,299,79,8,5,
freecol,freecol-0.5.0,net/sf/freecol/server/ai/mission/WorkInsideColonyMission,0,3806,public super,net/sf/freecol/server/ai/mission/Mission,0,6,1,10,1,0,5,16,12,89,25,2,2,
freecol,freecol-0.5.0,net/sf/freecol/server/control/Controller,0,2090,public abstract super,java/lang/Object,0,6,1,5,1,0,5,9,7,50,11,2,1,
freecol,freecol-0.5.0,net/sf/freecol/server/control/InGameController,0,11046,public final super,net/sf/freecol/server/control/Controller,0,7,1,13,4,2,5,36,75,650,195,59,8,
freecol,freecol-0.5.0,net/sf/freecol/server/control/InGameController$1,0,2571,,java/lang/Thread,0,2,2,2,0,0,1,14,8,111,32,11,3,
freecol,freecol-0.5.0,net/sf/freecol/server/control/InGameController$2,0,5755,,java/lang/Thread,0,3,3,2,0,0,1,22,10,396,112,27,3,
freecol,freecol-0.5.0,net/sf/freecol/server/control/InGameInputHandler,0,42539,public final super,net/sf/freecol/server/control/InputHandler,1,7,1,57,1,0,1,54,338,5062,1507,440,96,
