System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
ant,ant-1.7.1,org/apache/tools/ant/ProjectHelper,0,8746,public super,java/lang/Object,0,8,0,18,0,0,19,30,43,365,110,34,15,
ant,ant-1.7.1,org/apache/tools/ant/PropertyHelper,0,7809,public super,java/lang/Object,0,5,0,24,0,0,3,12,68,731,239,45,13,
ant,ant-1.7.1,org/apache/tools/ant/RuntimeConfigurable,0,7911,public super,java/lang/Object,1,12,0,25,0,0,11,29,58,481,158,12,15,
ant,ant-1.7.1,org/apache/tools/ant/SubBuildListener,0,268,public abstract interface,java/lang/Object,1,0,0,2,0,0,5,4,2,0,0,0,0,
ant,ant-1.7.1,org/apache/tools/ant/Target,0,7366,public super,java/lang/Object,1,8,0,28,0,0,27,23,57,498,148,20,11,
ant,ant-1.7.1,org/apache/tools/ant/Task,0,6572,public abstract super,org/apache/tools/ant/ProjectComponent,0,6,0,29,0,0,165,18,40,341,143,14,5,
ant,ant-1.7.1,org/apache/tools/ant/TaskAdapter,0,4278,public super,org/apache/tools/ant/Task,1,4,3,8,1,0,2,17,15,253,49,19,7,
ant,ant-1.7.1,org/apache/tools/ant/TaskContainer,0,179,public abstract interface,java/lang/Object,0,0,0,1,0,0,13,3,1,0,0,0,0,
ant,ant-1.7.1,org/apache/tools/ant/TypeAdapter,0,371,public abstract interface,java/lang/Object,0,0,0,5,0,0,6,4,5,0,0,0,0,
ant,ant-1.7.1,org/apache/tools/ant/UnknownElement,0,12414,public super,org/apache/tools/ant/Task,0,6,0,31,0,0,19,31,90,884,308,45,12,
ant,ant-1.7.1,org/apache/tools/ant/UnsupportedAttributeException,0,623,public super,org/apache/tools/ant/BuildException,0,1,0,2,0,0,3,3,2,10,5,0,1,
ant,ant-1.7.1,org/apache/tools/ant/UnsupportedElementException,0,613,public super,org/apache/tools/ant/BuildException,0,1,0,2,0,0,2,3,2,10,5,0,1,
ant,ant-1.7.1,org/apache/tools/ant/XmlLogger,0,9657,public super,java/lang/Object,1,18,0,16,0,2,0,40,47,660,180,59,17,
ant,ant-1.7.1,org/apache/tools/ant/XmlLogger$1,1,210,static,java/lang/Object,0,0,0,0,0,0,1,1,0,0,0,0,0,
ant,ant-1.7.1,org/apache/tools/ant/XmlLogger$TimedElement,0,1700,static private,java/lang/Object,0,2,0,7,5,0,1,7,7,38,10,0,2,
ant,ant-1.7.1,org/apache/tools/ant/dispatch/DispatchTask,0,723,public abstract super,org/apache/tools/ant/Task,1,1,0,4,0,0,1,4,4,12,4,0,1,
ant,ant-1.7.1,org/apache/tools/ant/dispatch/DispatchUtils,0,3265,public super,java/lang/Object,0,0,0,2,0,0,3,14,20,276,57,24,4,
ant,ant-1.7.1,org/apache/tools/ant/dispatch/Dispatchable,0,191,public abstract interface,java/lang/Object,0,0,0,1,0,0,2,2,1,0,0,0,0,
ant,ant-1.7.1,org/apache/tools/ant/filters/BaseFilterReader,0,2291,public abstract super,java/io/FilterReader,0,3,0,10,0,0,7,13,19,133,41,8,5,
ant,ant-1.7.1,org/apache/tools/ant/filters/BaseParamFilterReader,0,935,public abstract super,org/apache/tools/ant/filters/BaseFilterReader,1,1,0,4,0,0,12,5,4,17,7,0,2,
ant,ant-1.7.1,org/apache/tools/ant/filters/ChainableReader,0,193,public abstract interface,java/lang/Object,0,0,0,1,0,0,22,2,1,0,0,0,0,
ant,ant-1.7.1,org/apache/tools/ant/filters/ClassConstants,0,3114,public final super,org/apache/tools/ant/filters/BaseFilterReader,1,3,1,5,1,0,1,18,16,162,42,19,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/ConcatFilter,0,2746,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,4,0,9,0,0,0,11,24,204,68,7,7,
ant,ant-1.7.1,org/apache/tools/ant/filters/EscapeUnicode,0,1718,public super,org/apache/tools/ant/filters/BaseParamFilterReader,1,1,0,5,0,0,1,9,10,101,29,8,6,
ant,ant-1.7.1,org/apache/tools/ant/filters/ExpandProperties,0,1548,public final super,org/apache/tools/ant/filters/BaseFilterReader,1,1,0,4,0,0,1,7,10,86,28,5,3,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter,0,5599,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,11,0,18,0,9,2,20,37,305,92,2,11,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$AddAsisRemove,0,2353,public static,org/apache/tools/ant/types/EnumeratedAttribute,0,3,0,12,4,0,2,8,17,96,14,4,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$AddEofFilter,0,822,static private,org/apache/tools/ant/filters/FixCrLfFilter$SimpleFilterReader,0,1,0,2,0,0,1,4,4,28,11,1,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$AddTabFilter,0,1498,static private,org/apache/tools/ant/filters/FixCrLfFilter$SimpleFilterReader,0,2,0,2,0,0,1,4,10,165,46,10,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$CrLf,0,2697,public static,org/apache/tools/ant/types/EnumeratedAttribute,0,7,0,15,7,0,2,8,24,148,18,8,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$MaskJavaTabLiteralsFilter,0,1778,static private,org/apache/tools/ant/filters/FixCrLfFilter$SimpleFilterReader,0,9,0,3,0,0,1,5,15,113,32,1,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$NormalizeEolFilter,0,1624,static private,org/apache/tools/ant/filters/FixCrLfFilter$SimpleFilterReader,0,4,0,2,0,0,1,7,16,143,47,14,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$RemoveEofFilter,0,944,static private,org/apache/tools/ant/filters/FixCrLfFilter$SimpleFilterReader,0,1,0,2,0,0,1,5,4,36,13,3,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$RemoveTabFilter,0,1088,static private,org/apache/tools/ant/filters/FixCrLfFilter$SimpleFilterReader,0,2,0,2,0,0,1,4,5,59,19,3,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/FixCrLfFilter$SimpleFilterReader,0,2846,static private,java/io/Reader,0,4,0,16,0,0,6,9,24,176,57,8,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/HeadFilter,0,2969,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,9,0,10,0,0,1,10,23,226,77,4,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/LineContains,0,3176,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,5,0,10,0,1,1,11,23,197,68,10,5,
ant,ant-1.7.1,org/apache/tools/ant/filters/LineContains$Contains,0,690,public static,java/lang/Object,0,1,0,3,0,0,1,3,3,10,4,0,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/LineContainsRegExp,0,3469,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,5,0,10,0,0,1,12,22,206,73,13,6,
ant,ant-1.7.1,org/apache/tools/ant/filters/PrefixLines,0,2221,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,7,0,0,1,8,17,140,47,6,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/ReplaceTokens,0,5617,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,9,0,14,0,1,1,18,40,465,160,24,10,
ant,ant-1.7.1,org/apache/tools/ant/filters/ReplaceTokens$Token,0,853,public static,java/lang/Object,0,2,0,5,0,0,1,3,5,17,7,0,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/StringInputStream,0,686,public super,org/apache/tools/ant/util/ReaderInputStream,0,0,0,2,0,0,0,4,2,15,5,0,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/StripJavaComments,0,1380,public final super,org/apache/tools/ant/filters/BaseFilterReader,1,3,0,4,0,0,1,6,21,148,44,11,3,
ant,ant-1.7.1,org/apache/tools/ant/filters/StripLineBreaks,0,2014,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,7,0,0,1,7,14,97,35,7,3,
ant,ant-1.7.1,org/apache/tools/ant/filters/StripLineComments,0,2785,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,3,0,8,0,1,1,9,19,161,54,8,5,
ant,ant-1.7.1,org/apache/tools/ant/filters/StripLineComments$Comment,0,906,public static,java/lang/Object,0,1,0,4,0,0,1,4,5,22,7,0,2,
ant,ant-1.7.1,org/apache/tools/ant/filters/TabsToSpaces,0,2058,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,4,0,7,0,0,1,8,14,112,39,7,3,
ant,ant-1.7.1,org/apache/tools/ant/filters/TailFilter,0,3442,public final super,org/apache/tools/ant/filters/BaseParamFilterReader,1,10,0,10,0,0,1,12,30,302,95,6,6,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter,0,6450,public super,org/apache/tools/ant/filters/BaseFilterReader,1,5,0,19,0,11,5,23,35,293,93,9,8,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$ChainableReaderFilter,0,1244,public abstract static,org/apache/tools/ant/ProjectComponent,2,1,0,3,0,0,6,8,4,28,10,1,3,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$ContainsRegex,0,2352,public static,org/apache/tools/ant/filters/TokenFilter$ChainableReaderFilter,0,8,0,6,0,0,2,10,11,98,34,0,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$ContainsString,0,1028,public static,org/apache/tools/ant/ProjectComponent,1,1,0,3,0,0,1,5,5,25,7,0,2,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$DeleteCharacters,0,1966,public static,org/apache/tools/ant/ProjectComponent,2,1,0,6,1,1,3,12,10,69,23,4,3,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$DeleteCharacters$1,0,1118,,org/apache/tools/ant/filters/BaseFilterReader,0,1,1,2,0,0,1,5,4,25,10,1,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$FileTokenizer,0,460,public static,org/apache/tools/ant/util/FileTokenizer,0,0,0,1,0,0,2,2,1,3,1,0,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$Filter,0,283,public abstract static interface,java/lang/Object,0,0,0,1,0,0,4,2,1,0,0,0,0,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$IgnoreBlank,0,762,public static,org/apache/tools/ant/filters/TokenFilter$ChainableReaderFilter,0,0,0,2,0,0,2,3,3,11,3,0,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$ReplaceRegex,0,2337,public static,org/apache/tools/ant/filters/TokenFilter$ChainableReaderFilter,0,8,0,6,0,0,2,10,10,95,34,0,4,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$ReplaceString,0,1570,public static,org/apache/tools/ant/filters/TokenFilter$ChainableReaderFilter,0,2,0,4,0,0,2,6,9,78,30,5,3,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$StringTokenizer,0,468,public static,org/apache/tools/ant/util/StringTokenizer,0,0,0,1,0,0,1,2,1,3,1,0,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/TokenFilter$Trim,0,699,public static,org/apache/tools/ant/filters/TokenFilter$ChainableReaderFilter,0,0,0,2,0,0,2,3,2,6,2,0,1,
ant,ant-1.7.1,org/apache/tools/ant/filters/util/ChainReaderHelper,0,6086,public final super,java/lang/Object,0,8,3,10,1,0,6,26,31,327,93,34,6,
ant,ant-1.7.1,org/apache/tools/ant/filters/util/JavaClassHelper,0,2204,public final super,java/lang/Object,0,1,0,3,0,0,0,12,8,85,25,10,4,
ant,ant-1.7.1,org/apache/tools/ant/helper/AntXMLContext,0,5495,public super,java/lang/Object,0,12,0,28,0,0,7,16,37,260,84,5,7,
ant,ant-1.7.1,org/apache/tools/ant/helper/DefaultExecutor,0,1302,public super,java/lang/Object,1,1,0,4,0,0,0,8,7,40,12,4,2,
ant,ant-1.7.1,org/apache/tools/ant/helper/IgnoreDependenciesExecutor,0,1832,public super,java/lang/Object,1,1,0,4,0,0,0,11,8,63,18,6,4,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelper2,0,8961,public super,org/apache/tools/ant/ProjectHelper,0,7,0,17,4,6,7,38,29,446,131,40,21,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelper2$AntHandler,0,2478,public static,java/lang/Object,0,0,0,7,0,0,6,9,8,51,9,1,6,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelper2$ElementHandler,0,5320,public static,org/apache/tools/ant/helper/ProjectHelper2$AntHandler,0,0,0,5,0,0,1,19,17,220,78,17,6,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelper2$MainHandler,0,1718,public static,org/apache/tools/ant/helper/ProjectHelper2$AntHandler,0,0,0,2,0,0,1,8,6,65,13,0,3,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelper2$ProjectHandler,0,4574,public static,org/apache/tools/ant/helper/ProjectHelper2$AntHandler,0,0,0,3,0,0,1,15,32,266,82,12,5,
ant,ant-1.7.1,org/apache/tools/ant/helper/ProjectHelper2$RootHandler,0,5434,public static,org/xml/sax/helpers/DefaultHandler,0,3,0,10,1,0,1,18,13,226,73,7,6,
